,C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS,DATETIME,WEEKDAY,ENTRY_DIFFS,EXIT_DIFFS,TOTAL_TRAFFIC,DDATE,DWEEKDAY
719,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/16/2018,22:00:00,REGULAR,8745163,3853673,2018-06-16 22:00:00,5,284.0,23.0,307.0,2018-06-16,5
720,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/17/2018,02:00:00,REGULAR,8745194,3853675,2018-06-17 02:00:00,6,31.0,2.0,33.0,2018-06-17,6
721,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/17/2018,06:00:00,REGULAR,8745196,3853675,2018-06-17 06:00:00,6,2.0,0.0,2.0,2018-06-17,6
722,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/17/2018,10:00:00,REGULAR,8745208,3853704,2018-06-17 10:00:00,6,12.0,29.0,41.0,2018-06-17,6
723,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/17/2018,14:00:00,REGULAR,8745270,3853754,2018-06-17 14:00:00,6,62.0,50.0,112.0,2018-06-17,6
724,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/17/2018,18:00:00,REGULAR,8745499,3853803,2018-06-17 18:00:00,6,229.0,49.0,278.0,2018-06-17,6
725,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/17/2018,22:00:00,REGULAR,8745685,3853813,2018-06-17 22:00:00,6,186.0,10.0,196.0,2018-06-17,6
726,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/18/2018,02:00:00,REGULAR,8745707,3853814,2018-06-18 02:00:00,0,22.0,1.0,23.0,2018-06-18,0
727,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/18/2018,06:00:00,REGULAR,8745710,3853818,2018-06-18 06:00:00,0,3.0,4.0,7.0,2018-06-18,0
728,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/18/2018,10:00:00,REGULAR,8745750,3854055,2018-06-18 10:00:00,0,40.0,237.0,277.0,2018-06-18,0
729,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/18/2018,14:00:00,REGULAR,8745897,3854113,2018-06-18 14:00:00,0,147.0,58.0,205.0,2018-06-18,0
730,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/18/2018,18:00:00,REGULAR,8746571,3854212,2018-06-18 18:00:00,0,674.0,99.0,773.0,2018-06-18,0
731,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/18/2018,22:00:00,REGULAR,8746948,3854239,2018-06-18 22:00:00,0,377.0,27.0,404.0,2018-06-18,0
732,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/19/2018,02:00:00,REGULAR,8746977,3854241,2018-06-19 02:00:00,1,29.0,2.0,31.0,2018-06-19,1
733,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/19/2018,06:00:00,REGULAR,8746980,3854246,2018-06-19 06:00:00,1,3.0,5.0,8.0,2018-06-19,1
734,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/19/2018,10:00:00,REGULAR,8747036,3854469,2018-06-19 10:00:00,1,56.0,223.0,279.0,2018-06-19,1
735,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/19/2018,14:00:00,REGULAR,8747210,3854559,2018-06-19 14:00:00,1,174.0,90.0,264.0,2018-06-19,1
736,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/19/2018,18:00:00,REGULAR,8747886,3854703,2018-06-19 18:00:00,1,676.0,144.0,820.0,2018-06-19,1
737,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/19/2018,22:00:00,REGULAR,8748303,3854766,2018-06-19 22:00:00,1,417.0,63.0,480.0,2018-06-19,1
738,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/20/2018,02:00:00,REGULAR,8748333,3854768,2018-06-20 02:00:00,2,30.0,2.0,32.0,2018-06-20,2
739,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/20/2018,06:00:00,REGULAR,8748335,3854769,2018-06-20 06:00:00,2,2.0,1.0,3.0,2018-06-20,2
740,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/20/2018,10:00:00,REGULAR,8748403,3854971,2018-06-20 10:00:00,2,68.0,202.0,270.0,2018-06-20,2
741,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/20/2018,14:00:00,REGULAR,8748581,3855061,2018-06-20 14:00:00,2,178.0,90.0,268.0,2018-06-20,2
742,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/20/2018,18:00:00,REGULAR,8749314,3855198,2018-06-20 18:00:00,2,733.0,137.0,870.0,2018-06-20,2
743,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/20/2018,22:00:00,REGULAR,8749766,3855236,2018-06-20 22:00:00,2,452.0,38.0,490.0,2018-06-20,2
744,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/21/2018,02:00:00,REGULAR,8749813,3855238,2018-06-21 02:00:00,3,47.0,2.0,49.0,2018-06-21,3
745,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/21/2018,06:00:00,REGULAR,8749816,3855243,2018-06-21 06:00:00,3,3.0,5.0,8.0,2018-06-21,3
746,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/21/2018,10:00:00,REGULAR,8749867,3855482,2018-06-21 10:00:00,3,51.0,239.0,290.0,2018-06-21,3
747,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/21/2018,14:00:00,REGULAR,8750018,3855578,2018-06-21 14:00:00,3,151.0,96.0,247.0,2018-06-21,3
748,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/21/2018,18:00:00,REGULAR,8750767,3855710,2018-06-21 18:00:00,3,749.0,132.0,881.0,2018-06-21,3
749,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/21/2018,22:00:00,REGULAR,8751206,3855750,2018-06-21 22:00:00,3,439.0,40.0,479.0,2018-06-21,3
750,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/22/2018,02:00:00,REGULAR,8751247,3855752,2018-06-22 02:00:00,4,41.0,2.0,43.0,2018-06-22,4
751,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/22/2018,06:00:00,REGULAR,8751249,3855756,2018-06-22 06:00:00,4,2.0,4.0,6.0,2018-06-22,4
752,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/22/2018,10:00:00,REGULAR,8751295,3855959,2018-06-22 10:00:00,4,46.0,203.0,249.0,2018-06-22,4
753,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/22/2018,14:00:00,REGULAR,8751447,3856055,2018-06-22 14:00:00,4,152.0,96.0,248.0,2018-06-22,4
754,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/22/2018,18:00:00,REGULAR,8752125,3856165,2018-06-22 18:00:00,4,678.0,110.0,788.0,2018-06-22,4
755,A006,R079,00-03-00,5 AV/59 ST,NQRW,BMT,06/22/2018,22:00:00,REGULAR,8752422,3856192,2018-06-22 22:00:00,4,297.0,27.0,324.0,2018-06-22,4
756,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/16/2018,02:00:00,REGULAR,2922849,1556527,2018-06-16 02:00:00,5,,,,2018-06-16,5
757,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/16/2018,06:00:00,REGULAR,2922852,1556529,2018-06-16 06:00:00,5,3.0,2.0,5.0,2018-06-16,5
758,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/16/2018,10:00:00,REGULAR,2922879,1556621,2018-06-16 10:00:00,5,27.0,92.0,119.0,2018-06-16,5
759,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/16/2018,14:00:00,REGULAR,2923064,1556794,2018-06-16 14:00:00,5,185.0,173.0,358.0,2018-06-16,5
760,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/16/2018,18:00:00,REGULAR,2923571,1556951,2018-06-16 18:00:00,5,507.0,157.0,664.0,2018-06-16,5
761,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/16/2018,22:00:00,REGULAR,2923940,1556994,2018-06-16 22:00:00,5,369.0,43.0,412.0,2018-06-16,5
762,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/17/2018,02:00:00,REGULAR,2923999,1556996,2018-06-17 02:00:00,6,59.0,2.0,61.0,2018-06-17,6
763,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/17/2018,06:00:00,REGULAR,2924013,1556996,2018-06-17 06:00:00,6,14.0,0.0,14.0,2018-06-17,6
764,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/17/2018,10:00:00,REGULAR,2924029,1557057,2018-06-17 10:00:00,6,16.0,61.0,77.0,2018-06-17,6
765,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/17/2018,14:00:00,REGULAR,2924156,1557192,2018-06-17 14:00:00,6,127.0,135.0,262.0,2018-06-17,6
766,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/17/2018,18:00:00,REGULAR,2924464,1557264,2018-06-17 18:00:00,6,308.0,72.0,380.0,2018-06-17,6
767,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/17/2018,22:00:00,REGULAR,2924692,1557282,2018-06-17 22:00:00,6,228.0,18.0,246.0,2018-06-17,6
768,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/18/2018,02:00:00,REGULAR,2924726,1557284,2018-06-18 02:00:00,0,34.0,2.0,36.0,2018-06-18,0
769,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/18/2018,06:00:00,REGULAR,2924730,1557300,2018-06-18 06:00:00,0,4.0,16.0,20.0,2018-06-18,0
770,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/18/2018,10:00:00,REGULAR,2924802,1557849,2018-06-18 10:00:00,0,72.0,549.0,621.0,2018-06-18,0
771,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/18/2018,14:00:00,REGULAR,2925016,1558041,2018-06-18 14:00:00,0,214.0,192.0,406.0,2018-06-18,0
772,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/18/2018,18:00:00,REGULAR,2925815,1558170,2018-06-18 18:00:00,0,799.0,129.0,928.0,2018-06-18,0
773,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/18/2018,22:00:00,REGULAR,2926342,1558223,2018-06-18 22:00:00,0,527.0,53.0,580.0,2018-06-18,0
774,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/19/2018,02:00:00,REGULAR,2926380,1558232,2018-06-19 02:00:00,1,38.0,9.0,47.0,2018-06-19,1
775,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/19/2018,06:00:00,REGULAR,2926385,1558245,2018-06-19 06:00:00,1,5.0,13.0,18.0,2018-06-19,1
776,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/19/2018,10:00:00,REGULAR,2926457,1558830,2018-06-19 10:00:00,1,72.0,585.0,657.0,2018-06-19,1
777,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/19/2018,14:00:00,REGULAR,2926735,1559055,2018-06-19 14:00:00,1,278.0,225.0,503.0,2018-06-19,1
778,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/19/2018,18:00:00,REGULAR,2927600,1559248,2018-06-19 18:00:00,1,865.0,193.0,1058.0,2018-06-19,1
779,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/19/2018,22:00:00,REGULAR,2928205,1559302,2018-06-19 22:00:00,1,605.0,54.0,659.0,2018-06-19,1
780,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/20/2018,02:00:00,REGULAR,2928262,1559312,2018-06-20 02:00:00,2,57.0,10.0,67.0,2018-06-20,2
781,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/20/2018,06:00:00,REGULAR,2928265,1559326,2018-06-20 06:00:00,2,3.0,14.0,17.0,2018-06-20,2
782,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/20/2018,10:00:00,REGULAR,2928368,1559834,2018-06-20 10:00:00,2,103.0,508.0,611.0,2018-06-20,2
783,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/20/2018,14:00:00,REGULAR,2928657,1560057,2018-06-20 14:00:00,2,289.0,223.0,512.0,2018-06-20,2
784,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/20/2018,18:00:00,REGULAR,2929554,1560206,2018-06-20 18:00:00,2,897.0,149.0,1046.0,2018-06-20,2
785,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/20/2018,22:00:00,REGULAR,2930125,1560252,2018-06-20 22:00:00,2,571.0,46.0,617.0,2018-06-20,2
786,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/21/2018,02:00:00,REGULAR,2930196,1560259,2018-06-21 02:00:00,3,71.0,7.0,78.0,2018-06-21,3
787,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/21/2018,06:00:00,REGULAR,2930199,1560276,2018-06-21 06:00:00,3,3.0,17.0,20.0,2018-06-21,3
788,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/21/2018,10:00:00,REGULAR,2930289,1560796,2018-06-21 10:00:00,3,90.0,520.0,610.0,2018-06-21,3
789,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/21/2018,14:00:00,REGULAR,2930554,1560983,2018-06-21 14:00:00,3,265.0,187.0,452.0,2018-06-21,3
790,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/21/2018,18:00:00,REGULAR,2931439,1561235,2018-06-21 18:00:00,3,885.0,252.0,1137.0,2018-06-21,3
791,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/21/2018,22:00:00,REGULAR,2932081,1561283,2018-06-21 22:00:00,3,642.0,48.0,690.0,2018-06-21,3
792,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/22/2018,02:00:00,REGULAR,2932160,1561288,2018-06-22 02:00:00,4,79.0,5.0,84.0,2018-06-22,4
793,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/22/2018,06:00:00,REGULAR,2932167,1561310,2018-06-22 06:00:00,4,7.0,22.0,29.0,2018-06-22,4
794,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/22/2018,10:00:00,REGULAR,2932246,1561760,2018-06-22 10:00:00,4,79.0,450.0,529.0,2018-06-22,4
795,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/22/2018,14:00:00,REGULAR,2932508,1561972,2018-06-22 14:00:00,4,262.0,212.0,474.0,2018-06-22,4
796,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/22/2018,18:00:00,REGULAR,2933326,1562120,2018-06-22 18:00:00,4,818.0,148.0,966.0,2018-06-22,4
797,A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,06/22/2018,22:00:00,REGULAR,2933749,1562165,2018-06-22 22:00:00,4,423.0,45.0,468.0,2018-06-22,4
798,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/16/2018,02:00:00,REGULAR,14998879,15376520,2018-06-16 02:00:00,5,,,,2018-06-16,5
799,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/16/2018,06:00:00,REGULAR,14998888,15376533,2018-06-16 06:00:00,5,9.0,13.0,22.0,2018-06-16,5
800,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/16/2018,10:00:00,REGULAR,14998920,15376915,2018-06-16 10:00:00,5,32.0,382.0,414.0,2018-06-16,5
801,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/16/2018,14:00:00,REGULAR,14999142,15377307,2018-06-16 14:00:00,5,222.0,392.0,614.0,2018-06-16,5
802,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/16/2018,18:00:00,REGULAR,14999763,15377530,2018-06-16 18:00:00,5,621.0,223.0,844.0,2018-06-16,5
803,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/16/2018,22:00:00,REGULAR,15000188,15377596,2018-06-16 22:00:00,5,425.0,66.0,491.0,2018-06-16,5
804,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/17/2018,02:00:00,REGULAR,15000269,15377607,2018-06-17 02:00:00,6,81.0,11.0,92.0,2018-06-17,6
805,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/17/2018,06:00:00,REGULAR,15000273,15377616,2018-06-17 06:00:00,6,4.0,9.0,13.0,2018-06-17,6
806,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/17/2018,10:00:00,REGULAR,15000302,15377793,2018-06-17 10:00:00,6,29.0,177.0,206.0,2018-06-17,6
807,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/17/2018,14:00:00,REGULAR,15000444,15378050,2018-06-17 14:00:00,6,142.0,257.0,399.0,2018-06-17,6
808,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/17/2018,18:00:00,REGULAR,15000846,15378276,2018-06-17 18:00:00,6,402.0,226.0,628.0,2018-06-17,6
809,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/17/2018,22:00:00,REGULAR,15001147,15378342,2018-06-17 22:00:00,6,301.0,66.0,367.0,2018-06-17,6
810,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/18/2018,02:00:00,REGULAR,15001185,15378353,2018-06-18 02:00:00,0,38.0,11.0,49.0,2018-06-18,0
811,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/18/2018,06:00:00,REGULAR,15001187,15378403,2018-06-18 06:00:00,0,2.0,50.0,52.0,2018-06-18,0
812,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/18/2018,10:00:00,REGULAR,15001310,15379506,2018-06-18 10:00:00,0,123.0,1103.0,1226.0,2018-06-18,0
813,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/18/2018,14:00:00,REGULAR,15001630,15379942,2018-06-18 14:00:00,0,320.0,436.0,756.0,2018-06-18,0
814,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/18/2018,18:00:00,REGULAR,15002676,15380130,2018-06-18 18:00:00,0,1046.0,188.0,1234.0,2018-06-18,0
815,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/18/2018,22:00:00,REGULAR,15003395,15380211,2018-06-18 22:00:00,0,719.0,81.0,800.0,2018-06-18,0
816,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/19/2018,02:00:00,REGULAR,15003460,15380240,2018-06-19 02:00:00,1,65.0,29.0,94.0,2018-06-19,1
817,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/19/2018,06:00:00,REGULAR,15003461,15380290,2018-06-19 06:00:00,1,1.0,50.0,51.0,2018-06-19,1
818,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/19/2018,10:00:00,REGULAR,15003611,15381469,2018-06-19 10:00:00,1,150.0,1179.0,1329.0,2018-06-19,1
819,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/19/2018,14:00:00,REGULAR,15004003,15381911,2018-06-19 14:00:00,1,392.0,442.0,834.0,2018-06-19,1
820,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/19/2018,18:00:00,REGULAR,15005117,15382154,2018-06-19 18:00:00,1,1114.0,243.0,1357.0,2018-06-19,1
821,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/19/2018,22:00:00,REGULAR,15005916,15382216,2018-06-19 22:00:00,1,799.0,62.0,861.0,2018-06-19,1
822,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/20/2018,02:00:00,REGULAR,15006017,15382242,2018-06-20 02:00:00,2,101.0,26.0,127.0,2018-06-20,2
823,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/20/2018,06:00:00,REGULAR,15006024,15382294,2018-06-20 06:00:00,2,7.0,52.0,59.0,2018-06-20,2
824,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/20/2018,10:00:00,REGULAR,15006158,15383537,2018-06-20 10:00:00,2,134.0,1243.0,1377.0,2018-06-20,2
825,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/20/2018,14:00:00,REGULAR,15006560,15384011,2018-06-20 14:00:00,2,402.0,474.0,876.0,2018-06-20,2
826,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/20/2018,18:00:00,REGULAR,15007715,15384185,2018-06-20 18:00:00,2,1155.0,174.0,1329.0,2018-06-20,2
827,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/20/2018,22:00:00,REGULAR,15008542,15384269,2018-06-20 22:00:00,2,827.0,84.0,911.0,2018-06-20,2
828,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/21/2018,02:00:00,REGULAR,15008647,15384285,2018-06-21 02:00:00,3,105.0,16.0,121.0,2018-06-21,3
829,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/21/2018,06:00:00,REGULAR,15008655,15384325,2018-06-21 06:00:00,3,8.0,40.0,48.0,2018-06-21,3
830,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/21/2018,10:00:00,REGULAR,15008802,15385511,2018-06-21 10:00:00,3,147.0,1186.0,1333.0,2018-06-21,3
831,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/21/2018,14:00:00,REGULAR,15009158,15385973,2018-06-21 14:00:00,3,356.0,462.0,818.0,2018-06-21,3
832,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/21/2018,18:00:00,REGULAR,15010399,15386160,2018-06-21 18:00:00,3,1241.0,187.0,1428.0,2018-06-21,3
833,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/21/2018,22:00:00,REGULAR,15011194,15386215,2018-06-21 22:00:00,3,795.0,55.0,850.0,2018-06-21,3
834,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/22/2018,02:00:00,REGULAR,15011292,15386240,2018-06-22 02:00:00,4,98.0,25.0,123.0,2018-06-22,4
835,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/22/2018,06:00:00,REGULAR,15011300,15386285,2018-06-22 06:00:00,4,8.0,45.0,53.0,2018-06-22,4
836,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/22/2018,10:00:00,REGULAR,15011449,15387396,2018-06-22 10:00:00,4,149.0,1111.0,1260.0,2018-06-22,4
837,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/22/2018,14:00:00,REGULAR,15011829,15387835,2018-06-22 14:00:00,4,380.0,439.0,819.0,2018-06-22,4
838,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/22/2018,18:00:00,REGULAR,15012893,15388081,2018-06-22 18:00:00,4,1064.0,246.0,1310.0,2018-06-22,4
839,A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,06/22/2018,22:00:00,REGULAR,15013489,15388159,2018-06-22 22:00:00,4,596.0,78.0,674.0,2018-06-22,4
840,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/16/2018,02:00:00,REGULAR,3233,0,2018-06-16 02:00:00,5,,,,2018-06-16,5
841,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/16/2018,06:00:00,REGULAR,3233,0,2018-06-16 06:00:00,5,0.0,0.0,0.0,2018-06-16,5
842,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/16/2018,10:00:00,REGULAR,3233,0,2018-06-16 10:00:00,5,0.0,0.0,0.0,2018-06-16,5
843,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/16/2018,14:00:00,REGULAR,3234,0,2018-06-16 14:00:00,5,1.0,0.0,1.0,2018-06-16,5
844,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/16/2018,18:00:00,REGULAR,3234,0,2018-06-16 18:00:00,5,0.0,0.0,0.0,2018-06-16,5
845,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/16/2018,22:00:00,REGULAR,3235,0,2018-06-16 22:00:00,5,1.0,0.0,1.0,2018-06-16,5
846,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/17/2018,02:00:00,REGULAR,3235,0,2018-06-17 02:00:00,6,0.0,0.0,0.0,2018-06-17,6
847,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/17/2018,06:00:00,REGULAR,3235,0,2018-06-17 06:00:00,6,0.0,0.0,0.0,2018-06-17,6
848,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/17/2018,10:00:00,REGULAR,3235,0,2018-06-17 10:00:00,6,0.0,0.0,0.0,2018-06-17,6
849,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/17/2018,14:00:00,REGULAR,3235,0,2018-06-17 14:00:00,6,0.0,0.0,0.0,2018-06-17,6
850,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/17/2018,18:00:00,REGULAR,3235,0,2018-06-17 18:00:00,6,0.0,0.0,0.0,2018-06-17,6
851,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/17/2018,22:00:00,REGULAR,3235,0,2018-06-17 22:00:00,6,0.0,0.0,0.0,2018-06-17,6
852,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/18/2018,02:00:00,REGULAR,3235,0,2018-06-18 02:00:00,0,0.0,0.0,0.0,2018-06-18,0
853,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/18/2018,06:00:00,REGULAR,3235,0,2018-06-18 06:00:00,0,0.0,0.0,0.0,2018-06-18,0
854,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/18/2018,10:00:00,REGULAR,3235,0,2018-06-18 10:00:00,0,0.0,0.0,0.0,2018-06-18,0
855,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/18/2018,14:00:00,REGULAR,3235,0,2018-06-18 14:00:00,0,0.0,0.0,0.0,2018-06-18,0
856,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/18/2018,18:00:00,REGULAR,3235,0,2018-06-18 18:00:00,0,0.0,0.0,0.0,2018-06-18,0
857,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/18/2018,22:00:00,REGULAR,3236,0,2018-06-18 22:00:00,0,1.0,0.0,1.0,2018-06-18,0
858,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/19/2018,02:00:00,REGULAR,3236,0,2018-06-19 02:00:00,1,0.0,0.0,0.0,2018-06-19,1
859,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/19/2018,06:00:00,REGULAR,3236,0,2018-06-19 06:00:00,1,0.0,0.0,0.0,2018-06-19,1
860,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/19/2018,10:00:00,REGULAR,3236,0,2018-06-19 10:00:00,1,0.0,0.0,0.0,2018-06-19,1
861,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/19/2018,14:00:00,REGULAR,3236,0,2018-06-19 14:00:00,1,0.0,0.0,0.0,2018-06-19,1
862,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/19/2018,18:00:00,REGULAR,3236,0,2018-06-19 18:00:00,1,0.0,0.0,0.0,2018-06-19,1
863,A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,06/19/2018,22:00:00,REGULAR,3237,0,2018-06-19 22:00:00,1,1.0,0.0,1.0,2018-06-19,1
